conceptQID,fieldQID
Q15816013,Q1495452
Q18689585,Q1495452
Q107689510,Q1495452
Q123841467,Q1495452
Q1503337,Q1502855
Q124514877,Q1502855
Q491574,Q156864
Q491679,Q156864
Q575929,Q156864
Q2272224,Q156864
Q2294725,Q156864
Q2568190,Q156864
Q16872093,Q156864
Q5775590,Q1517265
Q5866248,Q1517265
Q6423319,Q1929761
Q21050874,Q1929761
Q44494,Q1943500
Q694116,Q1943500
Q7560824,Q1544924
Q5452194,Q1550789
Q99672520,Q1550789
Q7748,Q1553864
Q4176199,Q159385
Q5186720,Q159385
Q9246,Q1944500
Q41975,Q1944500
Q33829,Q1965979
Q107015331,Q1561862
Q1987559,Q1567259
Q2305818,Q1569011
Q16773661,Q160039
Q2247456,Q1587903
Q148470,Q1601482
Q98203393,Q1637030
Q18813,Q1981839
Q33481,Q1971461
Q4067625,Q1973833
Q10856962,Q1973833
Q837060,Q1660132
Q2588161,Q1660132
Q7072783,Q1660132
Q20708013,Q2474068
Q865595,Q2482496
Q171558,Q2493125
Q34113,Q2499930
Q7590,Q2516517
Q2516371,Q2516517
Q8031557,Q2564225
Q1419245,Q2585592
Q133500,Q2585724
Q96971115,Q1678416
Q3255006,Q1725664
Q558151,Q161437
Q991265,Q161437
Q1668685,Q161437
Q5863871,Q161437
Q26257532,Q161437
Q752076,Q1637543
Q5559410,Q1656208
Q35069,Q1662673
Q637003,Q1662673
Q658022,Q1662673
Q5530963,Q1662673
Q12908504,Q1662673
Q17014367,Q1662673
Q98929208,Q1662673
Q9458,Q2737409
Q234343,Q2737409
Q1536082,Q160398
Q419374,Q2861470
Q1765748,Q2861470
Q17044447,Q2861470
Q124619446,Q2728012
Q31728,Q2736989
Q28793,Q1660187
Q1371849,Q1660187
Q21200,Q2620112
Q9764,Q2518760
Q381093,Q2549249
Q645813,Q2549249
Q1587280,Q2549249
Q1884377,Q2549249
Q4530832,Q2549249
Q16513426,Q2920921
Q106639705,Q2920921
Q5533986,Q1734563
Q3855632,Q1750812
Q12964816,Q1750812
Q3875054,Q162555
Q5625186,Q162555
Q16683088,Q162555
Q16683089,Q162555
Q30097393,Q162555
Q65053049,Q162555
Q110124315,Q162555
Q131742670,Q162555
Q7868,Q3009579
Q54888819,Q3009579
Q45621,Q3010315
Q6305506,Q1973833
Q1367522,Q1781444
Q106518499,Q1781444
Q757248,Q1784169
Q2371005,Q1785609
Q6992186,Q1785609
Q3983325,Q1810993
Q7136729,Q1858421
Q252,Q2623652
Q9240,Q2623652
Q188161,Q2623652
Q110620923,Q2623652
Q110621636,Q2623652
Q1455196,Q2696615
Q1481075,Q2697537
Q574613,Q2699662
Q30277550,Q2699662
Q109607447,Q269915
Q109673446,Q269915
Q472607,Q162606
Q1207969,Q162606
Q1335366,Q162606
Q15483409,Q162606
Q16683089,Q162606
Q114835961,Q162606
Q744029,Q1752583
Q163310,Q2878974
Q1096734,Q2878974
Q1668499,Q2878974
Q2651576,Q2878974
Q6322849,Q2878974
Q65088257,Q2878974
Q1321978,Q1790516
Q3217327,Q1790516
Q5867410,Q261215
Q17001909,Q261215
Q2296350,Q2904159
Q111959167,Q2904159
Q118582888,Q2904159
Q20775018,Q3361737
Q26433983,Q3361737
Q26710678,Q3361737
Q33134782,Q3361737
Q124043864,Q3361737
Q111724737,Q1899679
Q648877,Q1937950
Q33829,Q3487479
Q12830395,Q1773974
Q65732032,Q1773974
Q123493178,Q1981839
Q20792268,Q238499
Q568321,Q161764
Q1536082,Q161764
Q297300,Q1803786
Q570755,Q1803786
Q9137115,Q1803786
Q33085760,Q1803786
Q7941489,Q3497519
Q223393,Q3508604
Q621993,Q3508604
Q5533546,Q3508604
Q11796169,Q3508604
Q169872,Q3510806
Q1441305,Q3510806
Q2468815,Q3511129
Q23413,Q2941393
Q39715,Q2946843
Q64843275,Q2964004
Q294308,Q274490
Q320110,Q274490
Q1501325,Q274490
Q2120150,Q274490
Q7667742,Q274490
Q12604048,Q265425
Q338966,Q3510521
Q7445023,Q3510521
Q942552,Q284290
Q12078,Q3421914
Q81163,Q3456979
Q181898,Q3456979
Q6033731,Q3456979
Q7314336,Q3456979
Q1862434,Q849798
Q2548661,Q849798
Q2993330,Q849798
Q48971805,Q849798
Q117195469,Q849798
Q193544,Q164204
Q208365,Q164204
Q476590,Q164204
Q510293,Q164204
Q731978,Q164204
Q846047,Q164204
Q1115369,Q164204
Q13232341,Q275456
Q56344122,Q275456
Q91951719,Q275456
Q1624720,Q321249
Q3891154,Q321249
Q190658,Q327092
Q3275615,Q327092
Q5396057,Q327092
Q10296912,Q327092
Q2485457,Q3026834
Q142,Q3082422
Q1003588,Q3082422
Q929254,Q3109383
Q41741,Q3110778
Q1156854,Q3179130
Q2101508,Q3179130
Q41726,Q3303205
Q11538,Q852732
Q204884,Q852732
Q376166,Q852732
Q1031460,Q852732
Q7250002,Q852732
Q18400501,Q852732
Q130436,Q855159
Q813031,Q855159
Q813935,Q855159
Q831454,Q855159
Q43229,Q2029930
Q759524,Q2029930
Q1937189,Q2029930
Q3535173,Q2029930
Q15837695,Q2029930
Q24950554,Q2029930
Q67498911,Q2029930
Q110406476,Q2029930
Q744448,Q330963
Q2387981,Q330963
Q4379869,Q330963
Q1393839,Q670732
Q1723851,Q670732
Q5118086,Q670732
Q76994618,Q670732
Q12739,Q1962383
Q831304,Q1971461
Q906371,Q1971461
Q28134198,Q1971461
Q107646307,Q1971461
Q839399,Q328798
Q1005633,Q328798
Q1660075,Q328798
Q5130552,Q328798
Q119814,Q680004
Q184686,Q680004
Q191450,Q680004
Q205215,Q680004
Q252802,Q680004
Q255077,Q680004
Q844410,Q680004
Q1914750,Q680004
Q1948806,Q680004
Q11736610,Q680004
Q12622724,Q680004
Q12632496,Q680004
Q65120876,Q680004
Q112274411,Q680004
Q116117691,Q680004
Q12034509,Q243253
Q2131656,Q1987969
Q7862946,Q1990987
Q6947126,Q372561
Q318,Q1995140
Q108689281,Q2015243
Q123481200,Q2026729
Q379833,Q352842
Q2033770,Q352842
Q16911265,Q352842
Q18419461,Q352842
Q8060,Q2037434
Q13201,Q2037434
Q20917317,Q655362
Q10469820,Q2056817
Q174778,Q2085182
Q928,Q2088309
Q4172847,Q2088309
Q40029,Q380274
Q1571080,Q380274
Q2327935,Q380274
Q3137295,Q380274
Q3390754,Q380274
Q3924320,Q380274
Q6139317,Q380274
Q16641975,Q380274
Q17078489,Q380274
Q4830453,Q2043282
Q19862406,Q2043282
Q35865,Q2294553
Q208697,Q2294553
Q25202873,Q2294553
Q109607471,Q714838
Q2135465,Q382995
Q106540911,Q381392
Q132629,Q2089905
Q2004717,Q2089905
Q5260632,Q2089905
Q106571546,Q2089905
Q10858400,Q2101492
Q3257782,Q2255221
Q9299,Q2272224
Q127885,Q2272224
Q2586126,Q2272224
Q422062,Q695742
Q818940,Q695742
Q897113,Q695742
Q11872064,Q695742
Q5418703,Q751611
Q6786865,Q751611
Q7913,Q2175941
Q1972914,Q2175941
Q2077256,Q2175941
Q9063,Q2294725
Q15863,Q2294725
Q1933509,Q2294725
Q112116817,Q2305217
Q205398,Q2305240
Q28403288,Q2305240
Q11756,Q2310752
Q695827,Q2310752
Q74064234,Q2313085
Q104804164,Q2313085
Q80993,Q682496
Q255144,Q682496
Q1153495,Q682496
Q1665453,Q682496
Q5797183,Q682496
Q105441472,Q682496
Q635863,Q380313
Q2718847,Q380313
Q3366411,Q380313
Q4787243,Q380313
Q11916953,Q380313
Q13515694,Q380313
Q125258116,Q380313
Q12304009,Q396077
Q65554733,Q396340
Q2141130,Q382451
Q2261068,Q382451
Q15982381,Q452348
Q119594557,Q452348
Q130214909,Q452348
Q2312917,Q720858
Q52139,Q757520
Q107637788,Q757520
Q11639,Q2393450
Q380767,Q2414942
Q629173,Q2414942
Q1888611,Q2414942
Q2920921,Q2414942
Q5185,Q2355208
Q110400135,Q2363192
Q35355,Q2365225
Q2345840,Q2365225
Q15841889,Q428691
Q25481968,Q2313306
Q1322198,Q2313389
Q107441820,Q2321196
Q399495,Q2330376
Q63302202,Q2330376
Q753883,Q456012
Q1069928,Q456012
Q10874566,Q456012
Q24892462,Q456012
Q987061,Q737201
Q8034619,Q741939
Q11756,Q2415966
Q380344,Q730675
Q951437,Q730675
Q7268931,Q730675
Q1389380,Q765633
Q2695430,Q765633
Q3412337,Q765633
Q3878812,Q765633
Q4835855,Q765633
Q5972098,Q765633
Q6039054,Q765633
Q7073163,Q765633
Q7120989,Q765633
Q10428922,Q765633
Q56245805,Q765633
Q428,Q2370897
Q192951,Q2370897
Q219669,Q2370897
Q42848,Q2374463
Q1924747,Q2374463
Q45941145,Q2374463
Q45949533,Q2374463
Q55967464,Q2374463
Q107307291,Q2374463
Q115820949,Q2374463
Q630370,Q386638
Q726866,Q386638
Q1030016,Q386638
Q1030049,Q386638
Q1837086,Q386638
Q2039116,Q386638
Q2624098,Q386638
Q9252028,Q465924
Q25340364,Q470125
Q64820995,Q7433707
Q131269,Q7560824
Q7024796,Q7564965
Q11708,Q7569309
Q33538,Q7663197
Q80292,Q7663197
Q23007445,Q745328
Q43431769,Q745328
Q12144344,Q972132
Q2395230,Q1003009
Q19895319,Q8180985
Q36642,Q8269924
Q2405146,Q8269924
Q6955102,Q8269924
Q11796964,Q8269924
Q11661,Q64812807
Q4252370,Q64812807
Q21072520,Q64812807
Q127787776,Q64812807
Q128310308,Q64812807
Q6199,Q115690351
Q7881,Q115957183
Q175185,Q116250315
Q179918,Q117613435
Q30461,Q118720234
Q18176971,Q119441624
Q771902,Q120187797
Q120186992,Q120187797
Q10682341,Q120200947
Q12705,Q120411401
Q319616,Q7180763
Q15840367,Q7180763
Q4260703,Q775325
Q114158984,Q963619
Q132197232,Q963619
Q756608,Q7683174
Q1373610,Q7683174
Q2727930,Q7683174
Q6549563,Q7782365
Q69983952,Q8011708
Q7310984,Q64687285
Q7119938,Q1048431
Q117833342,Q1048431
Q55182671,Q1050578
Q18336,Q770723
Q47307,Q770723
Q378426,Q770723
Q379838,Q770723
Q1338164,Q770723
Q16323527,Q770723
Q297672,Q1039642
Q56296621,Q1039642
Q209928,Q482752
Q1140189,Q482752
Q1226149,Q482752
Q3508604,Q459381
Q12412018,Q459381
Q4119200,Q471043
Q17144692,Q471857
Q235155,Q64711016
Q60738844,Q64711016
Q109237165,Q64711016
Q173142,Q1061219
Q352692,Q1061219
Q369367,Q1061219
Q1640108,Q1061219
Q2516453,Q1061219
Q8026884,Q1061219
Q9370871,Q1061219
Q1381119,Q482752
Q2505202,Q482752
Q2840994,Q482752
Q6017261,Q482752
Q6751493,Q482752
Q10516100,Q482752
Q10560810,Q482752
Q10589866,Q482752
Q12527225,Q482752
Q12819018,Q482752
Q12823745,Q482752
Q22690125,Q482752
Q107441820,Q482752
Q215501,Q9161265
Q889561,Q9161265
Q1151068,Q9161265
Q1268987,Q9161265
Q1434713,Q9161265
Q3964127,Q9161265
Q7554950,Q9161265
Q9339693,Q9161265
Q10577625,Q9161265
Q10637604,Q9161265
Q11014850,Q9161265
Q11789856,Q9161265
Q188522,Q7921330
Q1412670,Q7921330
Q159563,Q193544
Q255366,Q193544
Q300635,Q193544
Q630649,Q193544
Q1460859,Q193544
Q3367000,Q193544
Q3428068,Q193544
Q4383687,Q193544
Q4484726,Q193544
Q6058309,Q193544
Q12375197,Q193544
Q12817347,Q193544
Q12817530,Q193544
Q28713722,Q193544
Q96621382,Q193544
Q28859691,Q193104
Q8427,Q476294
Q269915,Q476294
Q714838,Q476294
Q875592,Q476294
Q1944500,Q476294
Q2142577,Q476294
Q3621186,Q476294
Q104628254,Q476294
Q348960,Q1056396
Q899277,Q1056396
Q1227658,Q1056396
Q1430184,Q1056396
Q1939410,Q1056396
Q2072298,Q1056396
Q3456103,Q1056396
Q12702223,Q1056396
Q106028892,Q1056396
Q243455,Q9189409
Q1237867,Q9299550
Q3074551,Q10336440
Q7121163,Q10336440
Q629418,Q10359055
Q2300373,Q10359055
Q921406,Q193870
Q2246483,Q193870
Q18657428,Q193870
Q39072,Q10660901
Q39680,Q10660901
Q46834,Q10660901
Q228729,Q10660901
Q350151,Q10660901
Q358238,Q10660901
Q393903,Q10660901
Q542869,Q10660901
Q762702,Q10660901
Q1141436,Q10660901
Q1419090,Q10660901
Q1434104,Q10660901
Q1519415,Q10660901
Q11188135,Q10660901
Q11188476,Q10660901
Q26877728,Q10660901
Q119504614,Q194292
Q6068140,Q194380
Q7185455,Q194380
Q12183351,Q194380
Q12828410,Q194380
Q29513951,Q194380
Q64684842,Q194380
Q65284635,Q194380
Q210863,Q10481248
Q899293,Q10590700
Q73599,Q484181
Q219466,Q484181
Q1329066,Q484181
Q1381119,Q484181
Q1764613,Q484181
Q1771935,Q484181
Q1974389,Q484181
Q4314617,Q484181
Q6750295,Q484181
Q7413771,Q484181
Q7461310,Q484181
Q10466904,Q484181
Q10524693,Q484181
Q12698737,Q484181
Q14914617,Q484181
Q24949717,Q484181
Q76591627,Q484181
Q107441820,Q484181
Q132186465,Q10861331
Q131539,Q11163999
Q3256773,Q11163999
Q658035,Q106613150
Q1630279,Q107432112
Q4390239,Q107432112
Q17637604,Q107432112
Q23817615,Q107432112
Q29583,Q97338598
Q763631,Q97338598
Q98033965,Q98033961
Q43518,Q106387954
Q9707696,Q106387954
Q31837702,Q106387954
Q106388932,Q106387954
Q106388964,Q106387954
Q106389143,Q106387954
Q122277482,Q106387954
Q124623971,Q106387954
Q124623978,Q106387954
Q207272,Q199569
Q211274,Q199569
Q1064309,Q199569
Q1411476,Q199569
Q1516823,Q199569
Q2552993,Q199569
Q8890160,Q199569
Q9292593,Q199569
Q9292631,Q199569
Q11709871,Q199569
Q11709904,Q199569
Q93354877,Q199569
Q127786466,Q199569
Q127786505,Q199569
Q127786553,Q199569
Q131644561,Q199569
Q131644815,Q199569
Q131645279,Q199569
Q131647854,Q199569
Q131648568,Q199569
Q131648947,Q199569
Q48796733,Q484591
Q456443,Q495304
Q904206,Q495304
Q2314618,Q495304
Q1669815,Q489119
Q16267481,Q489119
Q757248,Q495527
Q1806979,Q495527
Q16267481,Q495527
Q18379613,Q501778
Q18387998,Q501778
Q109587724,Q515601
Q16691394,Q546113
Q88708584,Q546113
Q134995,Q199655
Q3535655,Q199655
Q4903305,Q199655
Q10631642,Q199655
Q11126155,Q199655
Q20669266,Q199655
Q124484677,Q199655
Q198926,Q582577
Q198927,Q582577
Q218541,Q582577
Q322500,Q582577
Q446384,Q582577
Q628681,Q582577
Q1150194,Q582577
Q1155757,Q582577
Q1824165,Q582577
Q2307854,Q582577
Q3218843,Q582577
Q3391448,Q582577
Q3743137,Q582577
Q5427253,Q582577
Q60738778,Q582577
Q104710389,Q582577
Q104710390,Q582577
Q104710391,Q582577
Q104710392,Q582577
Q104710393,Q582577
Q104710394,Q582577
Q898674,Q582071
Q727318,Q570018
Q1499017,Q570018
Q244970,Q200928
Q16669558,Q200928
Q750843,Q579488
Q1741724,Q203337
Q2624918,Q203337
Q30113966,Q203337
Q104710395,Q582577
Q104710396,Q582577
Q104710397,Q582577
Q104710401,Q582577
Q104710402,Q582577
Q104710403,Q582577
Q104710404,Q582577
Q104710405,Q582577
Q104710406,Q582577
Q104710407,Q582577
Q104710408,Q582577
Q104710409,Q582577
Q104710410,Q582577
Q104710411,Q582577
Q104710412,Q582577
Q104710413,Q582577
Q110404023,Q582577
Q1200755,Q205084
Q1570441,Q205084
Q3872,Q207011
Q35395,Q207011
Q642836,Q207011
Q786278,Q207011
Q948647,Q207011
Q1092241,Q207011
Q1138951,Q207011
Q1277874,Q207011
Q1931480,Q207011
Q3621694,Q207011
Q7121128,Q207011
Q96395242,Q207011
Q107407196,Q207011
Q27861737,Q603441
Q115528491,Q603441
Q864804,Q596086
Q9096832,Q596086
Q191529,Q207241
Q181648,Q610018
Q11946409,Q610018
Q28024484,Q610018
Q131799507,Q618211
Q131803254,Q618211
Q131804301,Q618211
Q131806608,Q618211
Q131822426,Q618211
Q131822435,Q618211
Q6926105,Q207434
Q7142883,Q207434
Q3744319,Q615057
Q7401,Q207628
Q2064531,Q629029
Q3433185,Q629029
Q7478098,Q629029
Q7501690,Q629029
Q12323477,Q629029
Q15029658,Q629029
Q17060300,Q629029
Q918779,Q619798
Q67151169,Q621368
Q253613,Q623006
Q1762059,Q625568
Q22920017,Q625568
Q654005,Q627371
Q5514403,Q628403
Q581730,Q631286
Q780441,Q631286
Q804168,Q631286
Q1894248,Q631286
Q2995688,Q631286
Q5141544,Q631286
Q5141550,Q631286
Q5141552,Q631286
Q10632994,Q631286
Q11693994,Q631286
Q16846628,Q631286
Q59220886,Q631286
Q891055,Q629173
Q899279,Q629173
Q365980,Q631931
Q6149036,Q631931
Q9134,Q132151
Q11042,Q132151
Q1371371,Q132151
Q1371394,Q132151
Q94949694,Q132151
Q124611718,Q132151
Q125888335,Q132151
Q125888423,Q132151
Q6495486,Q641498
Q207184,Q133080
Q238399,Q646206
Q5446029,Q646206
Q36279,Q1066186
Q113162,Q1066186
Q201486,Q1066186
Q680004,Q1066186
Q770723,Q1066186
Q816829,Q1066186
Q1055748,Q1066186
Q1145106,Q1066186
Q1569011,Q1066186
Q1936640,Q1066186
Q2310752,Q1066186
Q2699662,Q1066186
Q1653973,Q647525
Q7068367,Q647525
Q1631107,Q134995
Q5190291,Q134995
Q12409938,Q134995
Q3139719,Q1066186
Q6092992,Q1066186
Q12301911,Q1066186
Q12311994,Q1066186
Q26425130,Q1066186
Q26812008,Q1066186
Q81517619,Q1066186
Q104211852,Q1066186
Q124153088,Q1066186
Q124542004,Q1066186
Q255847,Q141495
Q984063,Q141495
Q1036748,Q141495
Q1199743,Q141495
Q1535924,Q141495
Q2075125,Q141495
Q2835765,Q141495
Q4183840,Q141495
Q6796210,Q141495
Q24476018,Q141495
Q5597179,Q135707
Q840211,Q1074953
Q1558058,Q1080293
Q1913277,Q1080293
Q187084,Q1078351
Q1339096,Q1078351
Q10852607,Q1078351
Q11768,Q145903
Q36765,Q145903
Q135028,Q145903
Q34610803,Q145903
Q1773152,Q1093434
Q19708813,Q1093434
Q24577212,Q1093434
Q112622562,Q146326
Q458825,Q1097688
Q1424533,Q1097688
Q1751970,Q1097688
Q33384,Q146893
Q1130761,Q146893
Q1858421,Q1126894
Q9161322,Q1126894
Q3125172,Q1127188
Q228772,Q1130265
Q109875946,Q1130265
Q24175194,Q149013
Q25442,Q149594
Q146521,Q149594
Q1607177,Q149594
Q9209191,Q149594
Q33690,Q149678
Q147239,Q149678
Q147804,Q149678
Q3256770,Q149678
Q2095,Q1637030
Q902356,Q1637030
Q31754571,Q1637030
Q122972570,Q1637030
Q130681202,Q1637030
Q7448313,Q1132530
Q3519238,Q1136352
Q28549649,Q1137608
Q67122190,Q1137608
Q70489201,Q1137608
Q24175194,Q1640257
Q484692,Q1640693
Q856713,Q1640693
Q5956785,Q1640693
Q63203971,Q1640693
Q116953130,Q1640693
Q3516419,Q1138178
Q31087633,Q1643441
Q11424,Q1660187
Q17154970,Q1660187
Q125316565,Q1660187
Q125316994,Q1660187
Q95985655,Q1147152
Q7252,Q1662673
Q48277,Q1662673
Q1049021,Q1662673
Q4135211,Q1662673
Q5530970,Q1662673
Q18382802,Q1662673
Q25424226,Q1662673
Q98047682,Q1662673
Q114757306,Q1662673
Q118152682,Q1662673
Q183191,Q1147615
Q277072,Q1147615
Q392119,Q1147615
Q457862,Q1147615
Q466087,Q1147615
Q743306,Q1147615
Q851857,Q1147615
Q1069706,Q1147615
Q1203898,Q1147615
Q1328552,Q1147615
Q1414472,Q1147615
Q2665209,Q1147615
Q7245852,Q1147615
Q19452538,Q1147615
Q48425844,Q1147615
Q80083142,Q1147615
Q80086601,Q1147615
Q80092091,Q1147615
Q83036223,Q1147615
Q83037102,Q1147615
Q83037848,Q1147615
Q83038510,Q1147615
Q83046384,Q1147615
Q83049621,Q1147615
Q99459487,Q1147615
Q216665,Q1663772
Q110979523,Q1663772
Q1773840,Q1678416
Q117287471,Q1678416
Q8641,Q1688921
Q1969448,Q1725664
Q6499736,Q1725664
Q8380731,Q1725664
Q23384401,Q1725664
Q3236337,Q1151533
Q113041763,Q1151533
Q5904149,Q1157006
Q10554023,Q1157006
Q12820683,Q1157006
Q1735729,Q1735721
Q200266,Q1750812
Q5166129,Q1750812
Q881,Q1708176
Q9199,Q1708176
Q7448105,Q1710723
Q45,Q1721024
Q5146,Q1721024
Q548144,Q1721024
Q256311,Q1193625
Q730675,Q1193625
Q1196545,Q1193625
Q1283519,Q1193625
Q1661414,Q1193625
Q2095200,Q1193625
Q2473359,Q1193625
Q2502322,Q1193625
Q16817,Q1734506
Q7026,Q1735560
Q5160175,Q1194317
Q7705281,Q1194317
Q472607,Q1221899
Q25091402,Q1221899
Q35831,Q1752583
Q17144213,Q1752583
Q2393642,Q1755260
Q15820262,Q1781444
Q25394665,Q1762091
Q373494,Q1773974
Q96043460,Q1773974
Q3833033,Q1277348
Q1759988,Q1790516
Q2390977,Q1790516
Q11823964,Q1790516
Q15879993,Q1790516
Q110914158,Q1781695
Q36155,Q1784169
Q34610803,Q1784169
Q5035791,Q1785609
Q1620908,Q1802210
Q63313685,Q1802210
Q750454,Q1803786
Q5333885,Q2428433
Q5469194,Q2428433
Q111187226,Q2428433
Q112076650,Q2428433
Q112293176,Q2428433
Q113370812,Q2428433
Q113370886,Q2428433
Q115254837,Q2428433
Q117817730,Q2428433
Q125524418,Q2428433
Q125627188,Q2428433
Q125693248,Q2428433
Q125695510,Q2428433
Q125697649,Q2428433
Q397,Q1806979
Q453253,Q1858421
Q12773435,Q1858421
Q17122206,Q1858421
Q124624116,Q1870019
Q116294714,Q1916441
Q1523191,Q1920942
Q127403051,Q2415966
Q336,Q2445082
Q11016,Q2445082
Q34104,Q2445082
Q2183341,Q2445082
Q665189,Q2434424
Q18378426,Q2434424
Q28319,Q2442870
Q10892,Q2467781
